serie_id,fecha_hora,serie,mac,firmware,patron,patron_original,valor_certificado,tipo_lamina,color,orientacion,codigo,disparo,respuesta_bruta,x,descartado,motivo_descarte,veredicto,nota,aceptada,elegida,colocacion
S004,"2026-09-19T14:17:58-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,4,"::3296",3296,0,,A5,banco paso 6 (A5-INICIO),0,0,1
S004,"2026-09-19T14:18:03-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,5,"::3289",3289,0,,A5,banco paso 6 (A5-INICIO),0,0,2
S004,"2026-09-19T14:18:05-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,6,"::3301",3301,0,,A5,banco paso 6 (A5-INICIO),0,0,2
S004,"2026-09-19T14:18:06-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,7,"::3285",3285,0,,A5,banco paso 6 (A5-INICIO),0,0,2
S004,"2026-09-19T14:18:08-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,8,"::3295",3295,0,,A5,banco paso 6 (A5-INICIO),0,0,2
S004,"2026-09-19T14:18:17-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,9,"::3319",3319,0,,A5,banco paso 6 (A5-INICIO),0,0,3
S004,"2026-09-19T14:18:18-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,10,"::3309",3309,0,,A5,banco paso 6 (A5-INICIO),0,0,3
S004,"2026-09-19T14:18:20-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,11,"::3318",3318,0,,A5,banco paso 6 (A5-INICIO),0,0,3
S004,"2026-09-19T14:18:22-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,12,"::3323",3323,0,,A5,banco paso 6 (A5-INICIO),0,0,3
S004,"2026-09-19T14:18:30-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,13,"::3317",3317,0,,A5,banco paso 6 (A5-INICIO),0,0,4
