serie_id,fecha_hora,serie,mac,firmware,patron,patron_original,valor_certificado,tipo_lamina,color,orientacion,codigo,disparo,respuesta_bruta,x,descartado,motivo_descarte,veredicto,nota,aceptada,elegida
S030,"2026-09-19T10:18:44-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P4,P4,828,XI,blanco,0,e,1,"::3307",3307,0,,OK,,1,1
S030,"2026-09-19T10:18:45-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P4,P4,828,XI,blanco,0,e,2,"::3307",3307,0,,OK,,1,1
S030,"2026-09-19T10:18:47-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P4,P4,828,XI,blanco,0,e,3,"::3315",3315,0,,OK,,1,1
S030,"2026-09-19T10:18:48-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P4,P4,828,XI,blanco,0,e,4,"::3312",3312,0,,OK,,1,1
S030,"2026-09-19T10:18:50-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P4,P4,828,XI,blanco,0,e,5,"::3325",3325,0,,OK,,1,1
S030,"2026-09-19T10:18:52-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P4,P4,828,XI,blanco,0,e,6,"::3319",3319,0,,OK,,1,1
S030,"2026-09-19T10:18:53-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P4,P4,828,XI,blanco,0,e,7,"::3329",3329,0,,OK,,1,1
S030,"2026-09-19T10:18:55-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P4,P4,828,XI,blanco,0,e,8,"::3312",3312,0,,OK,,1,1
S030,"2026-09-19T10:18:56-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P4,P4,828,XI,blanco,0,e,9,"::3316",3316,0,,OK,,1,1
S031,"2026-09-19T10:19:11-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P6,P6,772,XI,blanco,0,e,1,"::3165",3165,0,,OK,,1,1
S031,"2026-09-19T10:19:12-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P6,P6,772,XI,blanco,0,e,2,"::3160",3160,0,,OK,,1,1
S031,"2026-09-19T10:19:14-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P6,P6,772,XI,blanco,0,e,3,"::3168",3168,0,,OK,,1,1
S031,"2026-09-19T10:19:15-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P6,P6,772,XI,blanco,0,e,4,"::3169",3169,0,,OK,,1,1
S031,"2026-09-19T10:19:17-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P6,P6,772,XI,blanco,0,e,5,"::3172",3172,0,,OK,,1,1
S031,"2026-09-19T10:19:19-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P6,P6,772,XI,blanco,0,e,6,"::3178",3178,0,,OK,,1,1
S031,"2026-09-19T10:19:20-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P6,P6,772,XI,blanco,0,e,7,"::3165",3165,0,,OK,,1,1
S031,"2026-09-19T10:19:22-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P6,P6,772,XI,blanco,0,e,8,"::3172",3172,0,,OK,,1,1
S031,"2026-09-19T10:19:23-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P6,P6,772,XI,blanco,0,e,9,"::3167",3167,0,,OK,,1,1
S032,"2026-09-19T10:19:36-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P7,P7,768,XI,blanco,0,e,1,"::3116",3116,0,,OK,,1,1
S032,"2026-09-19T10:19:38-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P7,P7,768,XI,blanco,0,e,2,"::3128",3128,0,,OK,,1,1
S032,"2026-09-19T10:19:40-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P7,P7,768,XI,blanco,0,e,3,"::3120",3120,0,,OK,,1,1
S032,"2026-09-19T10:19:41-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P7,P7,768,XI,blanco,0,e,4,"::3125",3125,0,,OK,,1,1
S032,"2026-09-19T10:19:43-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P7,P7,768,XI,blanco,0,e,5,"::3121",3121,0,,OK,,1,1
S032,"2026-09-19T10:19:44-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P7,P7,768,XI,blanco,0,e,6,"::3127",3127,0,,OK,,1,1
S032,"2026-09-19T10:19:46-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P7,P7,768,XI,blanco,0,e,7,"::3130",3130,0,,OK,,1,1
S032,"2026-09-19T10:19:48-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P7,P7,768,XI,blanco,0,e,8,"::3120",3120,0,,OK,,1,1
S032,"2026-09-19T10:19:49-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P7,P7,768,XI,blanco,0,e,9,"::3115",3115,0,,OK,,1,1
S033,"2026-09-19T10:20:22-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P8,P8,721,XI,amarillo,0,e,1,"::2523",2523,0,,OK,,1,1
S033,"2026-09-19T10:20:23-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P8,P8,721,XI,amarillo,0,e,2,"::2533",2533,0,,OK,,1,1
S033,"2026-09-19T10:20:25-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P8,P8,721,XI,amarillo,0,e,3,"::2525",2525,0,,OK,,1,1
S033,"2026-09-19T10:20:26-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P8,P8,721,XI,amarillo,0,e,4,"::2533",2533,0,,OK,,1,1
S033,"2026-09-19T10:20:28-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P8,P8,721,XI,amarillo,0,e,5,"::2537",2537,0,,OK,,1,1
S033,"2026-09-19T10:20:30-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P8,P8,721,XI,amarillo,0,e,6,"::2533",2533,0,,OK,,1,1
S033,"2026-09-19T10:20:31-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P8,P8,721,XI,amarillo,0,e,7,"::2535",2535,0,,OK,,1,1
S033,"2026-09-19T10:20:33-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P8,P8,721,XI,amarillo,0,e,8,"::2535",2535,0,,OK,,1,1
S033,"2026-09-19T10:20:34-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P8,P8,721,XI,amarillo,0,e,9,"::2542",2542,0,,OK,,1,1
S034,"2026-09-19T10:20:52-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P9,P9,705,XI,amarillo,0,e,1,"::2481",2481,0,,DUDOSO,Ok,1,1
S034,"2026-09-19T10:20:53-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P9,P9,705,XI,amarillo,0,e,2,"::2481",2481,0,,DUDOSO,Ok,1,1
S034,"2026-09-19T10:20:55-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P9,P9,705,XI,amarillo,0,e,3,"::2484",2484,0,,DUDOSO,Ok,1,1
S034,"2026-09-19T10:20:56-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P9,P9,705,XI,amarillo,0,e,4,"::2488",2488,0,,DUDOSO,Ok,1,1
S034,"2026-09-19T10:20:58-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P9,P9,705,XI,amarillo,0,e,5,"::2490",2490,0,,DUDOSO,Ok,1,1
S034,"2026-09-19T10:21:00-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P9,P9,705,XI,amarillo,0,e,6,"::2483",2483,0,,DUDOSO,Ok,1,1
S034,"2026-09-19T10:21:01-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P9,P9,705,XI,amarillo,0,e,7,"::2482",2482,0,,DUDOSO,Ok,1,1
S034,"2026-09-19T10:21:03-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P9,P9,705,XI,amarillo,0,e,8,"::2480",2480,0,,DUDOSO,Ok,1,1
S034,"2026-09-19T10:21:04-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P9,P9,705,XI,amarillo,0,e,9,"::2486",2486,0,,DUDOSO,Ok,1,1
S035,"2026-09-19T10:21:35-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P10,P10,680,XI,amarillo,0,e,1,"::2495",2495,0,,DUDOSO,Ok,1,1
S035,"2026-09-19T10:21:37-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P10,P10,680,XI,amarillo,0,e,2,"::2495",2495,0,,DUDOSO,Ok,1,1
S035,"2026-09-19T10:21:38-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P10,P10,680,XI,amarillo,0,e,3,"::2490",2490,0,,DUDOSO,Ok,1,1
S035,"2026-09-19T10:21:40-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P10,P10,680,XI,amarillo,0,e,4,"::2506",2506,0,,DUDOSO,Ok,1,1
S035,"2026-09-19T10:21:42-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P10,P10,680,XI,amarillo,0,e,5,"::2507",2507,0,,DUDOSO,Ok,1,1
S035,"2026-09-19T10:21:43-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P10,P10,680,XI,amarillo,0,e,6,"::2510",2510,0,,DUDOSO,Ok,1,1
S035,"2026-09-19T10:21:45-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P10,P10,680,XI,amarillo,0,e,7,"::2520",2520,0,,DUDOSO,Ok,1,1
S035,"2026-09-19T10:21:46-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P10,P10,680,XI,amarillo,0,e,8,"::2514",2514,0,,DUDOSO,Ok,1,1
S035,"2026-09-19T10:21:48-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P10,P10,680,XI,amarillo,0,e,9,"::2502",2502,0,,DUDOSO,Ok,1,1
S036,"2026-09-19T10:22:42-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P11,P11,194,IV,rojo,0,e,1,"::1715",1715,0,,OK,,1,1
S036,"2026-09-19T10:22:44-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P11,P11,194,IV,rojo,0,e,2,"::1721",1721,0,,OK,,1,1
S036,"2026-09-19T10:22:46-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P11,P11,194,IV,rojo,0,e,3,"::1725",1725,0,,OK,,1,1
S036,"2026-09-19T10:22:47-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P11,P11,194,IV,rojo,0,e,4,"::1722",1722,0,,OK,,1,1
S036,"2026-09-19T10:22:49-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P11,P11,194,IV,rojo,0,e,5,"::1725",1725,0,,OK,,1,1
S036,"2026-09-19T10:22:50-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P11,P11,194,IV,rojo,0,e,6,"::1718",1718,0,,OK,,1,1
S036,"2026-09-19T10:22:52-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P11,P11,194,IV,rojo,0,e,7,"::1731",1731,0,,OK,,1,1
S036,"2026-09-19T10:22:54-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P11,P11,194,IV,rojo,0,e,8,"::1725",1725,0,,OK,,1,1
S036,"2026-09-19T10:22:55-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P11,P11,194,IV,rojo,0,e,9,"::1724",1724,0,,OK,,1,1
S037,"2026-09-19T10:23:08-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P12,P12,227,IV,rojo,0,e,1,"::1769",1769,0,,OK,,1,1
S037,"2026-09-19T10:23:10-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P12,P12,227,IV,rojo,0,e,2,"::1756",1756,0,,OK,,1,1
S037,"2026-09-19T10:23:11-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P12,P12,227,IV,rojo,0,e,3,"::1756",1756,0,,OK,,1,1
S037,"2026-09-19T10:23:13-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P12,P12,227,IV,rojo,0,e,4,"::1769",1769,0,,OK,,1,1
S037,"2026-09-19T10:23:14-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P12,P12,227,IV,rojo,0,e,5,"::1747",1747,0,,OK,,1,1
S037,"2026-09-19T10:23:16-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P12,P12,227,IV,rojo,0,e,6,"::1763",1763,0,,OK,,1,1
S037,"2026-09-19T10:23:18-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P12,P12,227,IV,rojo,0,e,7,"::1758",1758,0,,OK,,1,1
S037,"2026-09-19T10:23:19-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P12,P12,227,IV,rojo,0,e,8,"::1768",1768,0,,OK,,1,1
S037,"2026-09-19T10:23:21-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P12,P12,227,IV,rojo,0,e,9,"::1771",1771,0,,OK,,1,1
S038,"2026-09-19T10:23:33-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P13,P13,168,XI,verde,0,e,1,"::828",828,0,,OK,,1,1
S038,"2026-09-19T10:23:35-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P13,P13,168,XI,verde,0,e,2,"::830",830,0,,OK,,1,1
S038,"2026-09-19T10:23:36-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P13,P13,168,XI,verde,0,e,3,"::832",832,0,,OK,,1,1
S038,"2026-09-19T10:23:38-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P13,P13,168,XI,verde,0,e,4,"::829",829,0,,OK,,1,1
S038,"2026-09-19T10:23:40-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P13,P13,168,XI,verde,0,e,5,"::831",831,0,,OK,,1,1
S038,"2026-09-19T10:23:41-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P13,P13,168,XI,verde,0,e,6,"::831",831,0,,OK,,1,1
S038,"2026-09-19T10:23:43-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P13,P13,168,XI,verde,0,e,7,"::833",833,0,,OK,,1,1
S038,"2026-09-19T10:23:44-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P13,P13,168,XI,verde,0,e,8,"::831",831,0,,OK,,1,1
S038,"2026-09-19T10:23:46-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P13,P13,168,XI,verde,0,e,9,"::833",833,0,,OK,,1,1
S039,"2026-09-19T10:24:00-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P14,P14,173,XI,verde,0,e,1,"::846",846,0,,OK,,1,1
S039,"2026-09-19T10:24:02-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P14,P14,173,XI,verde,0,e,2,"::843",843,0,,OK,,1,1
S039,"2026-09-19T10:24:03-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P14,P14,173,XI,verde,0,e,3,"::850",850,0,,OK,,1,1
S039,"2026-09-19T10:24:05-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P14,P14,173,XI,verde,0,e,4,"::846",846,0,,OK,,1,1
S039,"2026-09-19T10:24:06-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P14,P14,173,XI,verde,0,e,5,"::854",854,0,,OK,,1,1
S039,"2026-09-19T10:24:08-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P14,P14,173,XI,verde,0,e,6,"::856",856,0,,OK,,1,1
S039,"2026-09-19T10:24:10-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P14,P14,173,XI,verde,0,e,7,"::848",848,0,,OK,,1,1
S039,"2026-09-19T10:24:11-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P14,P14,173,XI,verde,0,e,8,"::850",850,0,,OK,,1,1
S039,"2026-09-19T10:24:13-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P14,P14,173,XI,verde,0,e,9,"::849",849,0,,OK,,1,1
S040,"2026-09-19T10:24:25-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P15,P15,164,XI,verde,0,e,1,"::841",841,0,,DUDOSO,Ok,1,1
S040,"2026-09-19T10:24:26-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P15,P15,164,XI,verde,0,e,2,"::843",843,0,,DUDOSO,Ok,1,1
S040,"2026-09-19T10:24:28-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P15,P15,164,XI,verde,0,e,3,"::847",847,0,,DUDOSO,Ok,1,1
S040,"2026-09-19T10:24:29-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P15,P15,164,XI,verde,0,e,4,"::841",841,0,,DUDOSO,Ok,1,1
S040,"2026-09-19T10:24:31-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P15,P15,164,XI,verde,0,e,5,"::840",840,0,,DUDOSO,Ok,1,1
S040,"2026-09-19T10:24:33-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P15,P15,164,XI,verde,0,e,6,"::841",841,0,,DUDOSO,Ok,1,1
S040,"2026-09-19T10:24:34-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P15,P15,164,XI,verde,0,e,7,"::847",847,0,,DUDOSO,Ok,1,1
S040,"2026-09-19T10:24:36-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P15,P15,164,XI,verde,0,e,8,"::835",835,0,,DUDOSO,Ok,1,1
S040,"2026-09-19T10:24:37-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P15,P15,164,XI,verde,0,e,9,"::854",854,0,,DUDOSO,Ok,1,1
S041,"2026-09-19T10:24:57-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P16,P16,170,XI,verde,0,e,1,"::846",846,0,,DUDOSO,Ok,1,1
S041,"2026-09-19T10:24:58-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P16,P16,170,XI,verde,0,e,2,"::848",848,0,,DUDOSO,Ok,1,1
S041,"2026-09-19T10:25:00-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P16,P16,170,XI,verde,0,e,3,"::850",850,0,,DUDOSO,Ok,1,1
S041,"2026-09-19T10:25:02-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P16,P16,170,XI,verde,0,e,4,"::847",847,0,,DUDOSO,Ok,1,1
S041,"2026-09-19T10:25:03-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P16,P16,170,XI,verde,0,e,5,"::848",848,0,,DUDOSO,Ok,1,1
S041,"2026-09-19T10:25:05-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P16,P16,170,XI,verde,0,e,6,"::839",839,0,,DUDOSO,Ok,1,1
S041,"2026-09-19T10:25:06-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P16,P16,170,XI,verde,0,e,7,"::845",845,0,,DUDOSO,Ok,1,1
S041,"2026-09-19T10:25:08-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P16,P16,170,XI,verde,0,e,8,"::852",852,0,,DUDOSO,Ok,1,1
S041,"2026-09-19T10:25:10-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P16,P16,170,XI,verde,0,e,9,"::845",845,0,,DUDOSO,Ok,1,1
S042,"2026-09-19T10:25:26-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P17,P17,83,XI,azul,0,e,1,"::824",824,0,,OK,,1,1
S042,"2026-09-19T10:25:28-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P17,P17,83,XI,azul,0,e,2,"::827",827,0,,OK,,1,1
S042,"2026-09-19T10:25:30-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P17,P17,83,XI,azul,0,e,3,"::824",824,0,,OK,,1,1
S042,"2026-09-19T10:25:31-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P17,P17,83,XI,azul,0,e,4,"::824",824,0,,OK,,1,1
S042,"2026-09-19T10:25:33-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P17,P17,83,XI,azul,0,e,5,"::833",833,0,,OK,,1,1
S042,"2026-09-19T10:25:34-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P17,P17,83,XI,azul,0,e,6,"::825",825,0,,OK,,1,1
S042,"2026-09-19T10:25:36-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P17,P17,83,XI,azul,0,e,7,"::836",836,0,,OK,,1,1
S042,"2026-09-19T10:25:38-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P17,P17,83,XI,azul,0,e,8,"::836",836,0,,OK,,1,1
S042,"2026-09-19T10:25:39-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P17,P17,83,XI,azul,0,e,9,"::827",827,0,,OK,,1,1
S043,"2026-09-19T10:25:51-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P18,P18,84,XI,azul,0,e,1,"::811",811,0,,OK,,1,1
S043,"2026-09-19T10:25:53-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P18,P18,84,XI,azul,0,e,2,"::809",809,0,,OK,,1,1
S043,"2026-09-19T10:25:54-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P18,P18,84,XI,azul,0,e,3,"::812",812,0,,OK,,1,1
S043,"2026-09-19T10:25:56-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P18,P18,84,XI,azul,0,e,4,"::808",808,0,,OK,,1,1
S043,"2026-09-19T10:25:57-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P18,P18,84,XI,azul,0,e,5,"::805",805,0,,OK,,1,1
S043,"2026-09-19T10:25:59-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P18,P18,84,XI,azul,0,e,6,"::811",811,0,,OK,,1,1
S043,"2026-09-19T10:26:01-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P18,P18,84,XI,azul,0,e,7,"::826",826,0,,OK,,1,1
S043,"2026-09-19T10:26:02-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P18,P18,84,XI,azul,0,e,8,"::816",816,0,,OK,,1,1
S043,"2026-09-19T10:26:04-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P18,P18,84,XI,azul,0,e,9,"::823",823,0,,OK,,1,1
